input_protein,input_ligand,input_docking_grid,output_ligand_name,output_ligand_dir2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7S9H/7S9H_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7S9H/7S9H_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7S9H/7S9H_ligand_docking_grid_boxsize10.json,7S9H,posebustersv1_predict_sdf_boxsize10/7S9H
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SCW/7SCW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SCW/7SCW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SCW/7SCW_ligand_docking_grid_boxsize10.json,7SCW,posebustersv1_predict_sdf_boxsize10/7SCW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SDD/7SDD_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SDD/7SDD_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SDD/7SDD_ligand_docking_grid_boxsize10.json,7SDD,posebustersv1_predict_sdf_boxsize10/7SDD
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SED/7SED_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SED/7SED_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SED/7SED_ligand_docking_grid_boxsize10.json,7SED,posebustersv1_predict_sdf_boxsize10/7SED
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SFO/7SFO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SFO/7SFO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SFO/7SFO_ligand_docking_grid_boxsize10.json,7SFO,posebustersv1_predict_sdf_boxsize10/7SFO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SGV/7SGV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SGV/7SGV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SGV/7SGV_ligand_docking_grid_boxsize10.json,7SGV,posebustersv1_predict_sdf_boxsize10/7SGV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SIU/7SIU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SIU/7SIU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SIU/7SIU_ligand_docking_grid_boxsize10.json,7SIU,posebustersv1_predict_sdf_boxsize10/7SIU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SNE/7SNE_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SNE/7SNE_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SNE/7SNE_ligand_docking_grid_boxsize10.json,7SNE,posebustersv1_predict_sdf_boxsize10/7SNE
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SSM/7SSM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SSM/7SSM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SSM/7SSM_ligand_docking_grid_boxsize10.json,7SSM,posebustersv1_predict_sdf_boxsize10/7SSM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SUC/7SUC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SUC/7SUC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SUC/7SUC_ligand_docking_grid_boxsize10.json,7SUC,posebustersv1_predict_sdf_boxsize10/7SUC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SZA/7SZA_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SZA/7SZA_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7SZA/7SZA_ligand_docking_grid_boxsize10.json,7SZA,posebustersv1_predict_sdf_boxsize10/7SZA
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T0D/7T0D_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T0D/7T0D_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T0D/7T0D_ligand_docking_grid_boxsize10.json,7T0D,posebustersv1_predict_sdf_boxsize10/7T0D
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T0U/7T0U_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T0U/7T0U_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T0U/7T0U_ligand_docking_grid_boxsize10.json,7T0U,posebustersv1_predict_sdf_boxsize10/7T0U
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T1D/7T1D_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T1D/7T1D_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T1D/7T1D_ligand_docking_grid_boxsize10.json,7T1D,posebustersv1_predict_sdf_boxsize10/7T1D
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T2I/7T2I_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T2I/7T2I_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T2I/7T2I_ligand_docking_grid_boxsize10.json,7T2I,posebustersv1_predict_sdf_boxsize10/7T2I
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T3E/7T3E_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T3E/7T3E_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T3E/7T3E_ligand_docking_grid_boxsize10.json,7T3E,posebustersv1_predict_sdf_boxsize10/7T3E
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T3F/7T3F_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T3F/7T3F_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T3F/7T3F_ligand_docking_grid_boxsize10.json,7T3F,posebustersv1_predict_sdf_boxsize10/7T3F
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T9O/7T9O_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T9O/7T9O_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7T9O/7T9O_ligand_docking_grid_boxsize10.json,7T9O,posebustersv1_predict_sdf_boxsize10/7T9O
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TB0/7TB0_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TB0/7TB0_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TB0/7TB0_ligand_docking_grid_boxsize10.json,7TB0,posebustersv1_predict_sdf_boxsize10/7TB0
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TBU/7TBU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TBU/7TBU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TBU/7TBU_ligand_docking_grid_boxsize10.json,7TBU,posebustersv1_predict_sdf_boxsize10/7TBU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TE8/7TE8_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TE8/7TE8_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TE8/7TE8_ligand_docking_grid_boxsize10.json,7TE8,posebustersv1_predict_sdf_boxsize10/7TE8
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TH4/7TH4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TH4/7TH4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TH4/7TH4_ligand_docking_grid_boxsize10.json,7TH4,posebustersv1_predict_sdf_boxsize10/7TH4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7THI/7THI_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7THI/7THI_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7THI/7THI_ligand_docking_grid_boxsize10.json,7THI,posebustersv1_predict_sdf_boxsize10/7THI
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TM6/7TM6_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TM6/7TM6_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TM6/7TM6_ligand_docking_grid_boxsize10.json,7TM6,posebustersv1_predict_sdf_boxsize10/7TM6
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TOM/7TOM_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TOM/7TOM_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TOM/7TOM_ligand_docking_grid_boxsize10.json,7TOM,posebustersv1_predict_sdf_boxsize10/7TOM
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TS6/7TS6_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TS6/7TS6_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TS6/7TS6_ligand_docking_grid_boxsize10.json,7TS6,posebustersv1_predict_sdf_boxsize10/7TS6
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TSF/7TSF_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TSF/7TSF_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TSF/7TSF_ligand_docking_grid_boxsize10.json,7TSF,posebustersv1_predict_sdf_boxsize10/7TSF
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TUO/7TUO_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TUO/7TUO_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TUO/7TUO_ligand_docking_grid_boxsize10.json,7TUO,posebustersv1_predict_sdf_boxsize10/7TUO
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TWC/7TWC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TWC/7TWC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TWC/7TWC_ligand_docking_grid_boxsize10.json,7TWC,posebustersv1_predict_sdf_boxsize10/7TWC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TXK/7TXK_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TXK/7TXK_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TXK/7TXK_ligand_docking_grid_boxsize10.json,7TXK,posebustersv1_predict_sdf_boxsize10/7TXK
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TXP/7TXP_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TXP/7TXP_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TXP/7TXP_ligand_docking_grid_boxsize10.json,7TXP,posebustersv1_predict_sdf_boxsize10/7TXP
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TYP/7TYP_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TYP/7TYP_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7TYP/7TYP_ligand_docking_grid_boxsize10.json,7TYP,posebustersv1_predict_sdf_boxsize10/7TYP
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7U0U/7U0U_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7U0U/7U0U_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7U0U/7U0U_ligand_docking_grid_boxsize10.json,7U0U,posebustersv1_predict_sdf_boxsize10/7U0U
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7U3J/7U3J_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7U3J/7U3J_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7U3J/7U3J_ligand_docking_grid_boxsize10.json,7U3J,posebustersv1_predict_sdf_boxsize10/7U3J
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UAS/7UAS_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UAS/7UAS_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UAS/7UAS_ligand_docking_grid_boxsize10.json,7UAS,posebustersv1_predict_sdf_boxsize10/7UAS
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UAW/7UAW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UAW/7UAW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UAW/7UAW_ligand_docking_grid_boxsize10.json,7UAW,posebustersv1_predict_sdf_boxsize10/7UAW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UEY/7UEY_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UEY/7UEY_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UEY/7UEY_ligand_docking_grid_boxsize10.json,7UEY,posebustersv1_predict_sdf_boxsize10/7UEY
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UF2/7UF2_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UF2/7UF2_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UF2/7UF2_ligand_docking_grid_boxsize10.json,7UF2,posebustersv1_predict_sdf_boxsize10/7UF2
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJ4/7UJ4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJ4/7UJ4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJ4/7UJ4_ligand_docking_grid_boxsize10.json,7UJ4,posebustersv1_predict_sdf_boxsize10/7UJ4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJ5/7UJ5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJ5/7UJ5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJ5/7UJ5_ligand_docking_grid_boxsize10.json,7UJ5,posebustersv1_predict_sdf_boxsize10/7UJ5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJF/7UJF_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJF/7UJF_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UJF/7UJF_ligand_docking_grid_boxsize10.json,7UJF,posebustersv1_predict_sdf_boxsize10/7UJF
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ULC/7ULC_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ULC/7ULC_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7ULC/7ULC_ligand_docking_grid_boxsize10.json,7ULC,posebustersv1_predict_sdf_boxsize10/7ULC
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UMV/7UMV_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UMV/7UMV_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UMV/7UMV_ligand_docking_grid_boxsize10.json,7UMV,posebustersv1_predict_sdf_boxsize10/7UMV
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UMW/7UMW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UMW/7UMW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UMW/7UMW_ligand_docking_grid_boxsize10.json,7UMW,posebustersv1_predict_sdf_boxsize10/7UMW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UP3/7UP3_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UP3/7UP3_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UP3/7UP3_ligand_docking_grid_boxsize10.json,7UP3,posebustersv1_predict_sdf_boxsize10/7UP3
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UQ3/7UQ3_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UQ3/7UQ3_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UQ3/7UQ3_ligand_docking_grid_boxsize10.json,7UQ3,posebustersv1_predict_sdf_boxsize10/7UQ3
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7USH/7USH_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7USH/7USH_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7USH/7USH_ligand_docking_grid_boxsize10.json,7USH,posebustersv1_predict_sdf_boxsize10/7USH
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UTW/7UTW_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UTW/7UTW_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UTW/7UTW_ligand_docking_grid_boxsize10.json,7UTW,posebustersv1_predict_sdf_boxsize10/7UTW
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UXS/7UXS_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UXS/7UXS_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UXS/7UXS_ligand_docking_grid_boxsize10.json,7UXS,posebustersv1_predict_sdf_boxsize10/7UXS
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UY4/7UY4_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UY4/7UY4_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UY4/7UY4_ligand_docking_grid_boxsize10.json,7UY4,posebustersv1_predict_sdf_boxsize10/7UY4
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UYB/7UYB_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UYB/7UYB_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7UYB/7UYB_ligand_docking_grid_boxsize10.json,7UYB,posebustersv1_predict_sdf_boxsize10/7UYB
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V14/7V14_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V14/7V14_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V14/7V14_ligand_docking_grid_boxsize10.json,7V14,posebustersv1_predict_sdf_boxsize10/7V14
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V3N/7V3N_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V3N/7V3N_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V3N/7V3N_ligand_docking_grid_boxsize10.json,7V3N,posebustersv1_predict_sdf_boxsize10/7V3N
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V3S/7V3S_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V3S/7V3S_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V3S/7V3S_ligand_docking_grid_boxsize10.json,7V3S,posebustersv1_predict_sdf_boxsize10/7V3S
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V43/7V43_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V43/7V43_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V43/7V43_ligand_docking_grid_boxsize10.json,7V43,posebustersv1_predict_sdf_boxsize10/7V43
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V8Z/7V8Z_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V8Z/7V8Z_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7V8Z/7V8Z_ligand_docking_grid_boxsize10.json,7V8Z,posebustersv1_predict_sdf_boxsize10/7V8Z
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VB8/7VB8_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VB8/7VB8_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VB8/7VB8_ligand_docking_grid_boxsize10.json,7VB8,posebustersv1_predict_sdf_boxsize10/7VB8
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VBU/7VBU_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VBU/7VBU_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VBU/7VBU_ligand_docking_grid_boxsize10.json,7VBU,posebustersv1_predict_sdf_boxsize10/7VBU
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VC5/7VC5_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VC5/7VC5_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VC5/7VC5_ligand_docking_grid_boxsize10.json,7VC5,posebustersv1_predict_sdf_boxsize10/7VC5
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VJT/7VJT_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VJT/7VJT_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VJT/7VJT_ligand_docking_grid_boxsize10.json,7VJT,posebustersv1_predict_sdf_boxsize10/7VJT
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VKZ/7VKZ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VKZ/7VKZ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VKZ/7VKZ_ligand_docking_grid_boxsize10.json,7VKZ,posebustersv1_predict_sdf_boxsize10/7VKZ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VQ9/7VQ9_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VQ9/7VQ9_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VQ9/7VQ9_ligand_docking_grid_boxsize10.json,7VQ9,posebustersv1_predict_sdf_boxsize10/7VQ9
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VWF/7VWF_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VWF/7VWF_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VWF/7VWF_ligand_docking_grid_boxsize10.json,7VWF,posebustersv1_predict_sdf_boxsize10/7VWF
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VYJ/7VYJ_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VYJ/7VYJ_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7VYJ/7VYJ_ligand_docking_grid_boxsize10.json,7VYJ,posebustersv1_predict_sdf_boxsize10/7VYJ
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W05/7W05_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W05/7W05_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W05/7W05_ligand_docking_grid_boxsize10.json,7W05,posebustersv1_predict_sdf_boxsize10/7W05
/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W06/7W06_protein.pdb,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W06/7W06_ligand.sdf,/data/fan_zg/MDocking/CrossDocked2020/data/posebustersv1/posebustersv1/7W06/7W06_ligand_docking_grid_boxsize10.json,7W06,posebustersv1_predict_sdf_boxsize10/7W06
